id,location_cd,status_cd,type_id,street_address1,street_address2,city,postal_cd,created_user_id,created_datetime,updated_user_id,updated_datetime,region_id,latitude,longitude,time_zone,temperature_scale,country_part,country_cd
101791,1791,A,170,4 UNION STREET,NULL,MINTO,E4B 2N4,1,2018-07-03 04:39:07.850,1598866,2018-07-03 04:39:08.000,NULL,46.071052,-66.063071,America/Moncton,C,539,CA
101792,1792,A,170,"99, ROUTE 201, RR2",NULL,RIGAUD,J0P 1P0,1,2018-07-15 04:39:53.877,1598866,2018-07-15 04:39:54.000,NULL,45.461301,-74.226623,America/Montreal,C,546,CA
101793,1793,A,235,"75 UNIVERSITY AVENUE, WILFRID LAURIER UNIVERSITY",NULL,WATERLOO,N2L 2C5,1,2018-06-05 04:36:13.053,1598866,2018-06-05 04:36:13.000,NULL,43.473314,-80.525372,America/Toronto,C,544,CA
101794,1794,A,170,196 CEDAR ST,NULL,SUDBURY,P3E 1B4,1,2018-07-13 13:48:43.623,1598866,2018-07-13 13:48:43.000,NULL,46.492394,-80.990736,America/Toronto,C,544,CA
101795,1795,A,235,"6303 AIRPORT ROAD, TERMINAL 3",NULL,MISSISSAUGA,L4V 1R8,1,2018-06-05 04:36:14.590,1598866,2018-06-05 04:36:14.000,NULL,43.685350,-79.620634,America/Toronto,C,544,CA
101796,1796,A,235,1400 BARRYDOWNE RD,NULL,SUDBURY,P3A 3V8,1,2018-07-04 13:15:54.207,1598866,2018-07-04 13:15:54.000,NULL,46.527800,-80.944070,America/Toronto,C,544,CA
101797,1797,A,235,"1430 TRAFALGAR ROAD, SHERIDAN COLLEGE",NULL,OAKVILLE,L6H 2L1,1,2018-06-05 04:36:15.977,1598866,2018-06-05 04:36:16.000,NULL,43.468408,-79.700392,America/Toronto,C,544,CA
101798,1798,A,235,"LISTER HALL -103-125 UNIV CAMPUS NW, UNIVERSITY OF ALBERTA, CENTRAL ACADEMIC BUILDING",NULL,EDMONTON,T6G 2H6,1,2018-06-29 04:36:57.483,1598866,2018-06-29 04:36:57.000,NULL,53.526591,-113.524765,America/Edmonton,C,536,CA
101799,1799,A,235,"""1460 OXFORD ST E, FANSHAW COLLEGE """"B"""" BLDG MAIN LEVEL""",NULL,LONDON,N5W 5H1,1,2018-06-11 15:33:22.320,1598866,2018-06-11 15:33:22.000,NULL,43.011509,-81.200786,America/Toronto,C,544,CA
101800,1800,A,170,1244 LAWRENCE AVENUE EAST,NULL,NORTH YORK,M3A 1B9,1,2018-06-05 04:36:18.113,1598866,2018-06-05 04:36:18.000,NULL,43.741524,-79.318955,America/Toronto,C,544,CA
101802,1802,A,170,280 AMIRAULT ST,NULL,DIEPPE,E1A 1G2,1,2018-07-03 04:39:08.910,1598866,2018-07-03 04:39:09.000,NULL,46.086280,-64.733966,America/Moncton,C,539,CA
101803,1803,A,175,22985 DEWDNEY TRUNK RD,NULL,MAPLE RIDGE,V2X 3H8,1,2018-05-29 19:12:42.113,1598866,2018-05-29 19:12:42.000,NULL,49.220632,-122.585492,America/Vancouver,C,537,CA
101804,1804,A,195,501 TERRY FOX DRIVE,NULL,KANATA,K2T 1E8,1,2018-06-06 04:36:21.007,1598866,2018-06-06 04:36:21.000,NULL,45.310008,-75.918352,America/Toronto,C,544,CA
101805,1805,A,170,845 GOLDSTREAM AVE,NULL,LANGFORD,V9B 2X8,1,2018-06-26 19:40:05.983,1598866,2018-06-26 19:40:06.000,NULL,48.449497,-123.503383,America/Vancouver,C,537,CA
101806,1806,A,170,2540 OUELLETTE AVE,NULL,WINDSOR,N8X 1L7,1,2018-07-07 02:41:14.353,1598866,2018-07-07 02:41:14.000,NULL,42.285255,-83.017665,America/Toronto,C,544,CA
101807,1807,A,170,1501 LAUZON RD,NULL,WINDSOR,N8S 3N4,1,2018-06-26 13:02:11.403,1598866,2018-06-26 13:02:11.000,NULL,42.320591,-82.936399,America/Toronto,C,544,CA
101808,1808,A,170,"3862, BOUL. ST-CHARLES",NULL,PIERREFONDS,H9H 3C3,1,2018-07-15 04:39:54.610,1,2018-07-19 05:01:03.000,NULL,45.460044,-73.866426,America/Montreal,C,546,CA
101809,1809,A,195,3800 KINGSTON RD,NULL,SCARBOROUGH,M1J 3H6,1,2018-07-09 12:12:53.977,1598866,2018-07-09 12:12:54.000,NULL,43.748288,-79.207728,America/Toronto,C,544,CA
101810,1810,A,170,369 CALDWELL RD,NULL,DARTMOUTH,B2V 1A4,1,2018-07-14 09:16:52.410,1598866,2018-07-14 09:16:52.000,NULL,44.657895,-63.490827,America/Halifax,C,541,CA
101811,1811,A,170,360 ARGYLE STREET SOUTH,NULL,CALEDONIA,N3W 1K8,1,2018-06-05 04:36:21.707,1598866,2018-06-05 04:36:22.000,NULL,43.060897,-79.961748,America/Toronto,C,544,CA
101812,1812,A,195,151 COLUMBIA ST,NULL,WATERLOO,N2L 3L2,1,2018-06-17 13:23:34.420,1598866,2018-06-17 13:23:34.000,NULL,43.476839,-80.539350,America/Toronto,C,544,CA
101813,1813,A,170,895 JANE ST,NULL,NORTH YORK,M6N 4C4,1,2018-07-08 14:23:01.737,1598866,2018-07-08 14:23:02.000,NULL,43.677072,-79.495565,America/Toronto,C,544,CA
101814,1814,A,170,"119 Boul Gerard-D-Levesque Ouest, ROUTE 132",NULL,PASPEBIAC,G0C 2K0,1,2018-07-13 12:56:08.873,1598866,2018-07-13 12:56:09.000,NULL,48.026593,-65.260581,America/Montreal,C,546,CA
101815,1815,A,170,"5, AVENUE ST PIERRE",NULL,LACHINE,H8R 4E1,1,2018-07-15 04:39:56.647,1598866,2018-07-15 04:39:57.000,NULL,45.442300,-73.646400,America/Montreal,C,546,CA
101816,1816,A,165,161 LAURIER AVE,NULL,OTTAWA,K1P 5J2,1,2018-07-03 10:16:47.653,1598866,2018-07-03 10:16:48.000,NULL,45.420454,-75.694452,America/Toronto,C,544,CA
101817,1817,A,170,852 NIAGARA ST,NULL,WELLAND,L3C 1M3,1,2018-06-28 16:42:43.480,1598866,2018-06-28 16:42:44.000,NULL,43.018526,-79.249274,America/Toronto,C,544,CA
101818,1818,A,170,1260 MERIVALE RD,NULL,OTTAWA,K2C 4A7,1,2018-07-04 17:34:44.107,1598866,2018-07-04 17:34:44.000,NULL,45.370470,-75.732532,America/Toronto,C,544,CA
101820,1820,A,170,"303 SHAWVILLE BLVD SE, UNIT 400",NULL,CALGARY,T2Y 2Z3,1,2018-07-10 04:38:35.640,1598866,2018-07-10 04:38:35.000,NULL,50.899028,-114.065372,America/Edmonton,C,536,CA
101821,1821,A,170,911 WATTERS ROAD,NULL,ORLEANS,K4A 3K5,1,2018-06-27 15:28:35.007,1598866,2018-06-27 15:28:35.000,NULL,45.484100,-75.475600,America/Toronto,C,544,CA
101822,1822,A,170,619 RUE PRINCIPALE,NULL,PETIT-ROCHER,E8J 1G9,1,2018-07-03 04:39:09.960,1598866,2018-07-03 04:39:10.000,NULL,47.780502,-65.716599,America/Moncton,C,539,CA
101823,1823,A,170,184 BRANT ROAD,NULL,ST GEORGE,N0E 1N0,1,2018-06-27 17:01:31.473,1598866,2018-06-27 17:01:31.000,NULL,43.235747,-80.287816,America/Toronto,C,544,CA
101825,1825,A,235,20 GREAT LAKES DRIVE,NULL,BRAMPTON,L6Z 2K7,1,2018-06-05 04:36:27.897,1,2018-07-19 05:01:03.000,NULL,43.731290,-79.761590,America/Toronto,C,544,CA
101829,1829,A,170,"8008 COUNTY ROAD, #109",NULL,ARTHUR,N0G 1A0,1,2018-06-18 01:58:11.767,1598866,2018-06-18 01:58:12.000,NULL,43.828207,-80.530089,America/Toronto,C,544,CA
101830,1830,A,170,"3665, AUTOROUTE 440 EST",NULL,LAVAL,H7E 5K3,1,2018-07-15 04:39:58.467,1598866,2018-07-15 04:39:58.000,NULL,45.613724,-73.680019,America/Montreal,C,546,CA
101832,1832,A,175,1445 RIVERSIDE DR,NULL,TIMMINS,P4N 3W4,1,2018-06-26 18:25:06.073,1598866,2018-06-26 18:25:06.000,NULL,48.472029,-81.379488,America/Toronto,C,544,CA
101833,1833,A,170,1891 FRONT ROAD,NULL,LASALLE,N9J 2B8,1,2018-06-29 08:59:15.380,1598866,2018-06-29 08:59:15.000,NULL,42.230015,-83.102756,America/Toronto,C,544,CA
101834,1834,A,170,3902 50TH AVENUE,NULL,LLOYDMINSTER,T9V 1B1,1,2018-06-17 14:19:46.203,1598866,2018-06-17 14:19:46.000,NULL,53.273632,-110.005853,America/Edmonton,C,536,CA
101835,1835,A,170,226 ESSA RD,NULL,BARRIE,L4N 9C5,1,2018-07-09 00:27:33.877,1598866,2018-07-09 00:27:34.000,NULL,44.357418,-79.697597,America/Toronto,C,544,CA
101836,1836,A,235,"1680 RICHMOND STREET, MASONVILLE MALL",NULL,LONDON,N6G 3Y9,1,2018-07-11 13:59:24.723,1598866,2018-07-11 13:59:25.000,NULL,43.026271,-81.279012,America/Toronto,C,544,CA
101837,1837,A,170,"1 WILLIAM KITCHEN ROAD, KENNEDY COMMONS MALL",NULL,SCARBOROUGH,M1P 5B7,1,2018-06-14 19:48:09.567,1598866,2018-06-14 19:48:09.000,NULL,43.770736,-79.278680,America/Toronto,C,544,CA
101838,1838,A,170,486 TECUMSEH RD E,NULL,WINDSOR,N8X 2R8,1,2018-06-24 04:04:04.673,1598866,2018-06-24 04:04:05.000,NULL,42.298190,-83.017615,America/Toronto,C,544,CA
101839,1839,A,170,274 KINGSTON ROAD,NULL,AJAX,L1Z 1G1,1,2018-07-10 18:55:28.280,1598866,2018-07-10 18:55:28.000,NULL,43.864831,-79.012755,America/Toronto,C,544,CA
101840,1840,A,170,425 UNIVERSITY AVE EAST,NULL,WATERLOO,N2K 4C9,1,2018-06-05 04:36:33.957,1598866,2018-06-05 04:36:34.000,NULL,43.488852,-80.491941,America/Toronto,C,544,CA
101841,1841,A,235,"390 NORTH FRONT ST, QUINTE MALL",NULL,BELLEVILLE,K8P 3E1,1,2018-06-06 11:10:51.067,1598866,2018-06-06 11:10:51.000,NULL,44.188882,-77.401428,America/Toronto,C,544,CA
101842,1842,A,235,"2277 RIVERSIDE DRIVE, BILLINGSBRIDGE SHOPPING CENTRE, UNIT 214",NULL,OTTAWA,K1H 7X6,1,2018-07-12 13:52:13.410,1598866,2018-07-12 13:52:13.000,NULL,45.385404,-75.677540,America/Toronto,C,544,CA
101845,1845,A,195,575 BRIDGE STREET,NULL,BATHURST,E2A 1W7,1,2018-07-03 04:39:10.647,1598866,2018-07-03 04:39:11.000,NULL,47.612904,-65.635715,America/Moncton,C,539,CA
101846,1846,A,170,495 YORK ROAD,NULL,NIAGARA ON THE LAKE,L0S 1J0,1,2018-07-10 09:47:32.170,1598866,2018-07-10 09:47:32.000,NULL,43.160306,-79.163731,America/Toronto,C,544,CA
101847,1847,A,170,2628 BEVERLY STREET,NULL,DUNCAN,V9L 3A3,1,2018-05-05 04:42:55.337,1598866,2018-05-05 04:42:55.000,NULL,48.784576,-123.701854,America/Vancouver,C,537,CA
101848,1848,A,170,"1008, RUE SHERBROOKE",NULL,MAGOG,J1X 2T1,1,2018-06-12 15:25:21.413,1598866,2018-06-12 15:25:22.000,NULL,45.271697,-72.137744,America/Montreal,C,546,CA
101849,1849,A,170,390 SPRINGBANK DRIVE,NULL,LONDON,N6J 1G9,1,2018-06-30 15:37:29.653,1598866,2018-06-30 15:37:30.000,NULL,42.968843,-81.281995,America/Toronto,C,544,CA
101850,1850,A,195,11890 HURONTARIO,NULL,BRAMPTON,L6Z 4P2,1,2018-07-03 04:43:55.053,1598866,2018-07-03 04:43:55.000,NULL,43.732844,-79.824954,America/Toronto,C,544,CA
101851,1851,A,170,570 PEMBINA HWY,NULL,WINNIPEG,R3M 2M5,1,2018-06-23 04:37:49.437,1598866,2018-06-23 04:37:49.000,NULL,49.865967,-97.146440,America/Winnipeg,C,538,CA
101852,1852,A,170,"7950, BOUL HENRI-BOURASSA EST",NULL,MONTREAL,H1E 1P2,1,2018-07-15 04:39:59.563,1598866,2018-07-15 04:39:59.000,NULL,45.624843,-73.581756,America/Montreal,C,546,CA
101853,1853,A,170,250 GREENBANK ROAD,NULL,NEPEAN,K2H 8X4,1,2018-06-26 18:53:38.250,1598866,2018-06-26 18:53:39.000,NULL,45.325230,-75.779353,America/Toronto,C,544,CA
101855,1855,A,170,500 PINEWOOD ROAD,NULL,RIVERVIEW,E1B 4X6,1,2018-07-03 04:39:11.923,1598866,2018-07-03 04:39:12.000,NULL,46.052554,-64.797061,America/Moncton,C,539,CA
101856,1856,A,175,341-343 MAIN ROAD,NULL,ST JOHN'S,A1S 1E9,1,2018-07-03 04:39:12.300,1598866,2018-07-03 04:39:12.000,NULL,47.464720,-52.770527,America/St_Johns,C,540,CA
101857,1857,A,170,146 BLOOR ST EAST,NULL,OSHAWA,L1H 3M4,1,2018-06-06 04:36:29.453,1598866,2018-06-06 04:36:29.000,NULL,43.881922,-78.850309,America/Toronto,C,544,CA
101858,1858,A,170,510 GRAND AVE,NULL,CHATHAM,N7L 4K1,1,2018-07-08 11:03:47.860,1598866,2018-07-08 11:03:48.000,NULL,42.419219,-82.172345,America/Toronto,C,544,CA
101859,1859,A,170,110 WATERLOO ST N.,NULL,THUNDER BAY,P7C 6A8,1,2018-06-23 04:37:49.787,1,2018-07-19 05:01:02.000,NULL,48.385255,-89.261591,America/Toronto,C,544,CA
101860,1860,A,170,"825, BOUL. VANIER",NULL,LAVAL,H7C 2R3,1,2018-07-15 04:40:00.370,1598866,2018-07-15 04:40:00.000,NULL,45.604470,-73.651031,America/Montreal,C,546,CA
101861,1861,A,170,"2, AV. DU PONT SUD",NULL,GATINEAU,J8V 1E5,1,2018-07-15 04:40:01.520,1598866,2018-07-15 04:40:01.000,NULL,45.488092,-75.747870,America/Montreal,C,546,CA
101862,1862,A,170,"12100 MACLEOD TRAIL SE, UNIT 400",NULL,CALGARY,T2J 7G9,1,2018-06-27 15:17:17.580,1598866,2018-06-27 15:17:17.000,NULL,50.944196,-114.069736,America/Edmonton,C,536,CA
101863,1863,A,170,"20954 DALTON RD, PO BOX 940",NULL,SUTTON,L0E 1R0,1,2018-06-06 04:36:30.197,1598866,2018-06-06 04:36:30.000,NULL,44.312825,-79.367053,America/Toronto,C,544,CA
101864,1864,A,170,80 PARK STREET EAST,NULL,WINDSOR,N9A 3A7,1,2018-06-18 10:42:09.140,1598866,2018-06-18 10:42:09.000,NULL,42.317018,-83.036774,America/Toronto,C,544,CA
101865,1865,A,175,1421 GRAND MARAIS RD WEST,NULL,WINDSOR,N9E 4V1,1,2018-06-21 13:10:52.440,1598866,2018-06-21 13:10:53.000,NULL,42.266846,-83.027623,America/Toronto,C,544,CA
101866,1866,A,235,7899 MCLAUGHLIN ROAD,NULL,BRAMPTON,L6V 1G6,1,2018-07-12 18:34:39.320,1598866,2018-07-12 18:34:39.000,NULL,43.656055,-79.739344,America/Toronto,C,544,CA
101867,1867,A,170,261 HWY 108 MANITOBA ROAD,NULL,ELLIOT LAKE,P5A 2T1,1,2018-06-06 04:36:31.010,1598866,2018-06-06 04:36:31.000,NULL,46.384824,-82.643761,America/Toronto,C,544,CA
101868,1868,A,165,"4820 SHEPPARD AVE, UNIT 27",NULL,SCARBOROUGH,M1S 4N5,1,2018-07-07 23:18:10.620,1598866,2018-07-07 23:18:11.000,NULL,43.791834,-79.249508,America/Toronto,C,544,CA
101869,1869,A,170,6565 HWY 7,NULL,MARKHAM,L3P 3B4,1,2018-06-26 00:49:56.410,1598866,2018-06-26 00:49:56.000,NULL,43.878172,-79.240034,America/Toronto,C,544,CA
101870,1870,A,230,"29 NIAGARA PARK DR, CFB KINGSTON, PO BOX 17000",NULL,KINGSTON,K7K 7B4,1,2018-07-11 09:23:40.213,1598866,2018-07-11 09:23:40.000,NULL,44.238517,-76.455116,America/Toronto,C,544,CA
101871,1871,A,170,11880 Boulevard Marcel-Laurin,NULL,Saint-Laurent,H4K 2G1,1,2018-07-15 04:40:01.883,1598866,2018-07-15 04:40:02.000,NULL,45.524399,-73.711590,America/Montreal,C,546,CA
101872,1872,A,170,134 VICTORIA RD,NULL,LUNENBERG,B0J 2C0,1,2018-07-03 04:39:13.127,1,2018-07-19 05:01:02.000,NULL,44.376204,-64.324642,America/Halifax,C,541,CA
101873,1873,A,170,4 LEBOVIC AVE,NULL,SCARBOROUGH,M1L 2L6,1,2018-07-04 15:07:17.920,1598866,2018-07-04 15:07:18.000,NULL,43.726224,-79.291924,America/Toronto,C,544,CA
101874,1874,A,170,987 GORDON STREET,NULL,GUELPH,N1G 4W3,1,2018-06-05 04:36:46.990,1598866,2018-06-05 04:36:47.000,NULL,43.521498,-80.212576,America/Toronto,C,544,CA
101875,1875,A,235,"941 PROGRESS ROAD, CENTENNIAL COLLEGE",NULL,SCARBOROUGH,M1G 3T8,1,2018-06-13 17:38:18.233,1598866,2018-06-13 17:38:18.000,NULL,43.784786,-79.227321,America/Toronto,C,544,CA
101876,1876,A,195,6780 KINGSTON ROAD,NULL,SCARBOROUGH,M1B 1G8,1,2018-07-12 11:40:53.373,1598866,2018-07-12 11:40:53.000,NULL,43.799037,-79.147054,America/Toronto,C,544,CA
101877,1877,A,170,"8115, AV. PAPINEAU",NULL,MONTREAL,H2E 2H7,1,2018-07-15 04:40:03.083,1598866,2018-07-15 04:40:03.000,NULL,45.552900,-73.619000,America/Montreal,C,546,CA
101879,1879,A,170,"500 COUNTRY HILLS BLVD NE, UNIT 900",NULL,CALGARY,T3K 4Y7,1,2018-05-27 04:37:09.867,1598866,2018-05-27 04:37:10.000,NULL,51.154690,-114.053954,America/Edmonton,C,536,CA
101880,1880,A,165,207 QUEENS QUAY,NULL,TORONTO,M5J 1A7,1,2018-06-05 04:36:49.830,1598866,2018-06-05 04:36:50.000,NULL,43.638837,-79.380402,America/Toronto,C,544,CA
101881,1881,A,170,304 WELLINGTON ST EAST,NULL,AURORA,L4G 1J5,1,2018-07-12 11:03:56.687,1598866,2018-07-12 11:03:57.000,NULL,44.003606,-79.451998,America/Toronto,C,544,CA
101883,1883,A,170,100 FIFTH AVENUE,NULL,ORANGEVILLE,L9W 3E8,1,2018-06-12 19:23:05.547,1598866,2018-06-12 19:23:06.000,NULL,43.930265,-80.093887,America/Toronto,C,544,CA
101884,1884,A,170,"7501 WESTON RD, COLOSSUS CENTRE",NULL,VAUGHAN,L4L 9K6,1,2018-06-05 04:36:52.600,1,2018-07-19 05:01:04.000,NULL,43.782820,-79.545386,America/Toronto,C,544,CA
101886,1886,A,175,5051 HARVESTER ROAD,NULL,BURLINGTON,L7L 6S1,1,2018-06-05 04:36:52.953,1598866,2018-06-05 04:36:53.000,NULL,43.379133,-79.766825,America/Toronto,C,544,CA
101887,1887,A,235,110 WEST TORONTO ST,NULL,TORONTO,M6N 5B7,1,2018-06-05 04:36:54.040,1598866,2018-06-05 04:36:54.000,NULL,43.668650,-79.470498,America/Toronto,C,544,CA
101888,1888,A,235,"11200 HWY 400 SOUTH, PO BOX 668",NULL,MAPLE,L6A 1S8,1,2018-06-05 04:36:54.750,1598866,2018-06-05 04:36:55.000,NULL,43.875230,-79.557085,America/Toronto,C,544,CA
101889,1889,A,225,"11200 HWY 400 SOUTH, PO BOX 668",NULL,MAPLE,L6A 1S8,1,2018-06-05 04:36:55.490,1598866,2018-06-05 04:36:55.000,NULL,43.875373,-79.556128,America/Toronto,C,544,CA
101890,1890,A,195,300 ST ANDREWS DRIVE,NULL,CAMBRIDGE,N1S 1P3,1,2018-06-05 04:36:56.237,1598866,2018-06-05 04:36:56.000,NULL,43.344260,-80.331364,America/Toronto,C,544,CA
101891,1891,A,170,4228 MIDLAND AVENUE,NULL,SCARBOROUGH,M1V 4S7,1,2018-07-08 14:50:27.650,1598866,2018-07-08 14:50:28.000,NULL,43.825674,-79.297664,America/Toronto,C,544,CA
101892,1892,A,235,3003 DANFORTH AVENUE,NULL,EAST YORK,M4C 1M9,1,2018-06-07 04:18:44.953,1598866,2018-06-07 04:18:45.000,NULL,43.689907,-79.288960,America/Toronto,C,544,CA
101893,1893,A,235,"150 KILGOUR ROAD, BLOORVIEW MCMILLIAN CHILDRENS CENTRE",NULL,EAST YORK,M4G 1R8,1,2018-06-05 04:36:58.030,1598866,2018-06-05 04:36:58.000,NULL,43.718358,-79.373469,America/Toronto,C,544,CA
101894,1894,A,165,860 YORK MILLS,NULL,NORTH YORK,M3B 1Y4,1,2018-07-01 20:08:41.543,1598866,2018-07-01 20:08:41.000,NULL,43.754951,-79.351569,America/Toronto,C,544,CA
101895,1895,A,170,871-875 CHEMONG ROAD,NULL,PETERBOROUGH,K9H 5Z5,1,2018-07-02 17:29:51.233,1598866,2018-07-02 17:29:51.000,NULL,44.319042,-78.332014,America/Toronto,C,544,CA
101896,1896,A,165,9206 LESLIE STREET,NULL,RICHMOND HILL,L4B 2N8,1,2018-06-06 04:36:36.973,1598866,2018-06-06 04:36:37.000,NULL,43.861167,-79.387309,America/Toronto,C,544,CA
101897,1897,A,170,"5778, RUE NOTRE-DAME EST",NULL,MONTREAL,H1N 2C5,1,2018-07-15 04:40:03.870,1598866,2018-07-15 04:40:04.000,NULL,45.565300,-73.523300,America/Montreal,C,546,CA
101898,1898,A,170,78 WELLINGTON RD 7,NULL,ELORA,N0B 1S0,1,2018-07-12 19:34:57.923,1598866,2018-07-12 19:34:58.000,NULL,43.675216,-80.426385,America/Toronto,C,544,CA
101899,1899,A,170,109 MAPLEVIEW DRIVE WEST,NULL,BARRIE,L4N 9H7,1,2018-06-06 04:36:37.727,1598866,2018-06-06 04:36:38.000,NULL,44.332665,-79.694974,America/Toronto,C,544,CA
101900,1900,A,170,1765 OXFORD STREET EAST,NULL,LONDON,N5V 2Z6,1,2018-06-24 00:34:17.297,1598866,2018-06-24 00:34:17.000,NULL,43.013671,-81.189572,America/Toronto,C,544,CA
101901,1901,A,170,426 KIPLING AVENUE,NULL,ETOBICOKE,M8Z 5C9,1,2018-06-29 18:58:06.800,1598866,2018-06-29 18:58:07.000,NULL,43.606212,-79.520610,America/Toronto,C,544,CA
101902,1902,A,145,638 DIXON ROAD,NULL,ETOBICOKE,M9W 1J1,1,2018-06-07 04:18:45.750,1598866,2018-06-07 04:18:46.000,NULL,43.691208,-79.576574,America/Toronto,C,544,CA
101903,1903,A,170,9 MAIDSTONE ROAD EAST,NULL,ESSEX,N8M 2J3,1,2018-06-27 20:46:46.170,1598866,2018-06-27 20:46:46.000,NULL,42.178242,-82.825946,America/Toronto,C,544,CA
101904,1904,A,175,255 MARYLAND STREET,NULL,WINNIPEG,R3E 1W1,1,2018-07-14 13:14:33.603,1598866,2018-07-14 13:14:34.000,NULL,49.886997,-97.160381,America/Winnipeg,C,538,CA
101905,1905,A,175,655 GOVERNMENT STREET (HWY 17),NULL,DRYDEN,P8N 2Y4,1,2018-06-29 04:36:59.760,1,2018-07-19 05:01:04.000,NULL,49.786405,-92.809743,America/Toronto,C,544,CA
101906,1906,A,170,1145 OXFORD STREET EAST,NULL,LONDON,N5Y 3L7,1,2018-06-27 18:58:20.667,1598866,2018-06-27 18:58:21.000,NULL,43.005981,-81.215701,America/Toronto,C,544,CA
101907,1907,A,170,"2600 HIGHWAY 43, PO BOX 40",NULL,KEMPTVILLE,K0G 1J0,1,2018-07-04 15:28:43.530,1598866,2018-07-04 15:28:43.000,NULL,45.018348,-75.658008,America/Toronto,C,544,CA
101908,1908,A,170,2862 ELLESMERE RD,NULL,SCARBOROUGH,M1E 4B8,1,2018-06-16 14:50:35.023,1598866,2018-06-16 14:50:35.000,NULL,43.783031,-79.204392,America/Toronto,C,544,CA
101909,1909,A,235,"768 WARDEN AVENUE, RONA LOCATION",NULL,SCARBOROUGH,M1L 4A8,1,2018-06-05 04:37:09.367,1598866,2018-06-05 04:37:09.000,NULL,43.722261,-79.286265,America/Toronto,C,544,CA
101910,1910,A,170,1401 ELLESMERE ROAD,NULL,SCARBOROUGH,M1P 4R4,1,2018-07-08 17:47:39.913,1598866,2018-07-08 17:47:40.000,NULL,43.769946,-79.260434,America/Toronto,C,544,CA
101911,1911,A,170,1320 KINGSWAY AVENUE,NULL,PORT COQUITLAM,V3C 1S2,1,2018-07-13 13:10:13.777,1598866,2018-07-13 13:10:14.000,NULL,49.246887,-122.749912,America/Vancouver,C,537,CA
101912,1912,A,170,"20201 LOUGHEED HIGHWAY, UNIT 100",NULL,MAPLE RIDGE,V2X 2P6,1,2018-06-05 04:37:10.817,1598866,2018-06-05 04:37:11.000,NULL,49.220898,-122.662312,America/Vancouver,C,537,CA
101913,1913,A,170,758 WARD STREET NORTH,NULL,BRIDGENORTH,K0L 2H0,1,2018-07-09 18:47:38.623,1598866,2018-07-09 18:47:38.000,NULL,44.376059,-78.386380,America/Toronto,C,544,CA
101914,1914,A,170,685 NEWMAN ROAD,NULL,QUESNEL,V2J 7A4,1,2018-07-14 13:14:01.783,1598866,2018-07-14 13:14:02.000,NULL,52.967814,-122.441382,America/Vancouver,C,537,CA
101915,1915,A,175,223 2ND LINE WEST,NULL,SAULT STE MARIE,P6C 6C5,1,2018-06-13 16:15:52.183,1598866,2018-06-13 16:15:52.000,NULL,46.537080,-84.361313,America/Toronto,C,544,CA
101916,1916,A,170,"805, BOUL MGR LANGLOIS",NULL,SALABERRY-DE-VALLEYFIELD,J6S 4V3,1,2018-07-15 04:40:05.257,1598866,2018-07-15 04:40:05.000,NULL,45.267900,-74.142800,America/Montreal,C,546,CA
101917,1917,A,170,4924 46TH STREET,NULL,LACOMBE,T4L 2B4,1,2018-07-08 03:22:55.010,1598866,2018-07-08 03:22:55.000,NULL,52.462494,-113.728430,America/Edmonton,C,536,CA
101918,1918,A,175,"9485, BOUL. ST-LAURENT",NULL,MONTREAL,H2N 1P6,1,2018-07-15 04:40:05.680,1598866,2018-07-15 04:40:06.000,NULL,45.545532,-73.653653,America/Montreal,C,546,CA
101919,1919,A,175,"485, AV. ST-CHARLES",NULL,VAUDREUIL-DORION,J7V 2N4,1,2018-07-15 04:40:06.453,1598866,2018-07-15 04:40:06.000,NULL,45.403800,-74.030800,America/Montreal,C,546,CA
101920,1920,A,170,"1190, BOUL. LEMIRE",NULL,DRUMMONDVILLE,J2C 7W6,1,2018-07-10 17:47:14.287,1598866,2018-07-10 17:47:14.000,NULL,45.875728,-72.519100,America/Montreal,C,546,CA
101921,1921,A,175,188 KING STREET,NULL,MIRAMICHI,E1N 2P2,1,2018-07-03 04:39:13.817,1598866,2018-07-03 04:39:14.000,NULL,47.019625,-65.444319,America/Moncton,C,539,CA
101922,1922,A,170,5233 STANLEY AVENUE,NULL,NIAGARA FALLS,L2E 7C2,1,2018-06-05 04:37:13.420,1598866,2018-06-05 04:37:13.000,NULL,43.098218,-79.085791,America/Toronto,C,544,CA
101923,1923,A,235,"6677 MEADOWVALE TOWN CENTER CIRCLE, MEADOWVALE TOWN CENTER",NULL,MISSISSAUGA,L5N 7L7,1,2018-06-05 04:37:14.177,1598866,2018-06-05 04:37:14.000,NULL,43.583608,-79.759959,America/Toronto,C,544,CA
101924,1924,A,170,4454 INNES ROAD,NULL,ORLEANS,K4A 3J7,1,2018-06-27 04:37:47.893,1598866,2018-06-27 04:37:48.000,NULL,45.460800,-75.485700,America/Toronto,C,544,CA
101925,1925,A,170,335 JOHN STREET,NULL,SAULT STE MARIE,P6A 3J6,1,2018-06-06 04:36:41.750,1598866,2018-06-06 04:36:42.000,NULL,46.524669,-84.343914,America/Toronto,C,544,CA
101926,1926,A,170,1530 NORTH SERVICE ROAD WEST,NULL,OAKVILLE,L4L 1A5,1,2018-06-05 04:37:15.977,1598866,2018-06-05 04:37:16.000,NULL,43.426137,-79.726262,America/Toronto,C,544,CA
