id	location_cd	status_cd		type_id	street_address1	street_address2	city	postal_cd	created_user_id	created_datetime	updated_user_id	updated_datetime	region_id	latitude	longitude	time_zone	temperature_scale	country_part	country_cd
102306	2306	A	#N/A	235	"1450 Nakina Dr, CONFEDERATION COLLEGE CAFETERIA"	NULL	THUNDER BAY	P7C 4W1	1	38:25.0	1598866	38:25.0	NULL	48.402637	-89.268115	America/Thunder_Bay	C	544	CA
102307	2307	A	#N/A	235	"800 KING EDWARD, 1st  FLOOR"	NULL	OTTAWA	K1N 6N5	1	51:54.2	1598866	51:54.0	NULL	45.419446	-75.678822	America/Toronto	C	544	CA
102308	2308	A	#N/A	165	"100 KING STREET WEST, JACKSON SQUARE, UNIT 162"	NULL	HAMILTON	L8P 1A1	1	06:28.5	1598866	06:29.0	NULL	43.25711	-79.870404	America/Toronto	C	544	CA
102309	2309	A	#N/A	175	989 RIVER ROAD	NULL	MANOTICK	K4M 1B2	1	06:37.1	1598866	06:37.0	NULL	45.234403	-75.676383	America/Toronto	C	544	CA
102310	2310	A	#N/A	235	"3389 STEELES AVENUE EAST, STEELES TECHNOLOGY CAMPUS"	NULL	NORTH YORK	M2H 3S7	1	52:54.4	1598866	52:56.0	NULL	43.812834	-79.34486	America/Toronto	C	544	CA
102311	2311	A	#N/A	190	280 SCARLETT ROAD	NULL	ETOBICOKE	M9A 4S4	1	40:00.1	1598866	40:00.0	NULL	43.680839	-79.50933	America/Toronto	C	544	CA
102312	2312	A	#N/A	170	32525 LONDON AVENUE	NULL	MISSION	V2V 6M7	1	36:25.9	1598866	36:26.0	NULL	49.129264	-122.322062	America/Vancouver	C	537	CA
102313	2313	A	#N/A	195	26474 56TH AVENUE	NULL	LANGLEY	V4W 3Z3	1	49:14.6	1598866	49:15.0	NULL	49.103398	-122.490554	America/Vancouver	C	537	CA
102314	2314	A	#N/A	190	381 MOUNT PLEASANT ROAD	NULL	TORONTO	M4S 2L5	1	40:00.8	1598866	40:01.0	NULL	43.698738	-79.386354	America/Toronto	C	544	CA
102315	2315	A	#N/A	170	400 SCOTT STREET	NULL	ST CATHARINES	L2N 6T4	1	08:12.5	1598866	08:13.0	NULL	43.188727	-79.22871	America/Toronto	C	544	CA
102316	2316	A	#N/A	175	121 EAST AVENUE	NULL	THUNDER BAY	P7A 8A4	1	38:25.4	1598866	38:25.0	NULL	48.45362	-89.256422	America/Thunder_Bay	C	544	CA
102317	2317	A	#N/A	170	"104, BOUL. DON-QUICHOTTE"	NULL	L'ILE-PERROT	J7V 6L7	1	38:08.5	1598866	38:08.0	NULL	45.387519	-73.961508	America/Montreal	C	546	CA
102318	2318	A	#N/A	195	13410 97 STREET N W	NULL	EDMONTON	T5E 4E1	1	52:03.1	1598866	52:03.0	NULL	53.595417	-113.491998	America/Edmonton	C	536	CA
102319	2319	A	#N/A	195	4310 66TH ST	NULL	EDMONTON	T6K 4A2	1	36:07.0	1598866	36:07.0	NULL	53.482238	-113.443464	America/Edmonton	C	536	CA
102320	2320	A	#N/A	165	17 ATHOL STREET WEST	NULL	OSHAWA	L1H 1J5	1	55:46.7	1598866	55:46.0	NULL	43.896106	-78.864345	America/Toronto	C	544	CA
102321	2321	A	#N/A	170	1441 CONFEDERATION STREET	NULL	SARNIA	N7S 5N9	1	29:10.9	1598866	29:11.0	NULL	42.959803	-82.350476	America/Toronto	C	544	CA
102322	2322	A	#N/A	170	1229 KING STREET NORTH	NULL	ST JACOBS	N0B 2N0	1	54:42.1	1598866	54:42.0	NULL	43.531904	-80.555235	America/Toronto	C	544	CA
102323	2323	A	#N/A	170	"601 MOIRA STREET, R.R. # 3"	NULL	TWEED	K0K 3J0	1	31:45.2	1598866	31:45.0	NULL	44.484337	-77.316967	America/Toronto	C	544	CA
102324	2324	A	#N/A	165	"7771 ALDERBRIDGE WAY, UNIT 125"	NULL	RICHMOND	V6X 2A4	1	28:21.0	1598866	28:21.0	NULL	49.175795	-123.141738	America/Vancouver	C	537	CA
102325	2325	A	#N/A	155	1778 CARLING AVENUE	NULL	OTTAWA	K2A 1E1	1	44:06.1	1598866	44:06.0	NULL	45.377227	-75.753743	America/Toronto	C	544	CA
102326	2326	A	#N/A	235	"1265 MILITARY TRAIL, UNIVERSITY OF TORONTO, BLADEN LIBRARY BUILDING"	NULL	SCARBOROUGH	M1C 1A4	1	34:50.7	1598866	34:51.0	NULL	43.784952	-79.186916	America/Toronto	C	544	CA
102327	2327	A	#N/A	175	5 MERCHANT DRIVE	NULL	MOUNT PEARL	A1N 5J4	1	39:34.2	1598866	39:34.0	NULL	47.501488	-52.809617	America/St_Johns	C	540	CA
102328	2328	A	#N/A	170	"3557, BOUL. DAGENAIS OUEST, #23, PLACE FABREVILLE"	NULL	LAVAL	H7P 1V8	1	36:31.7	1598866	36:31.0	NULL	45.57762	-73.812375	America/Montreal	C	546	CA
102329	2329	A	#N/A	170	68 YONGE STREET SOUTH	NULL	ELMVALE	L0L 1P0	1	37:27.5	1598866	37:27.0	NULL	44.578428	-79.862097	America/Toronto	C	544	CA
102330	2330	I	#N/A	235	"2625 AIRPORT DRIVE, SASKATOON INTERNATIONAL AIRPORT, PRE SECURITY"	NULL	SASKATOON	S7L 7L1	1	43:50.9	1	43:50.9	NULL	52.16832	-106.69098	America/Regina	C	547	CA
102331	2331	A	#N/A	170	"589, BOUL. WILFRID-HAMEL"	NULL	QUEBEC	G1M 2T2	1	39:34.8	1598866	39:35.0	NULL	46.816776	-71.24998	America/Montreal	C	546	CA
102332	2332	A	#N/A	170	2390 Boul Rene-Levesque	NULL	JONQUIERE	G7S 5Y5	1	38:03.5	1598866	38:04.0	NULL	48.406966	-71.213709	America/Montreal	C	546	CA
102333	2333	A	#N/A	190	1865-1871 AVENUE ROAD	NULL	NORTH YORK	M5M 3Z7	1	19:01.5	1598866	19:01.0	NULL	43.732357	-79.419128	America/Toronto	C	544	CA
102334	2334	A	#N/A	170	4455 ROCHDALE BOULEVARD	NULL	REGINA	S4X 4P7	1	53:51.8	1598866	53:52.0	NULL	50.49658	-104.64542	America/Regina	C	547	CA
102335	2335	I	#N/A	235	Avenues Mall	NULL	MONCTON	E1E 2G7	1	43:50.9	1	43:50.9	NULL	46.09408	-64.830539	America/Moncton	C	539	CA
102336	2336	A	#N/A	190	281 RICHVALE DRIVE SOUTH	NULL	BRAMPTON	L6Z 4W5	1	50:22.9	1598866	50:23.0	NULL	43.719356	-79.773099	America/Toronto	C	544	CA
102337	2337	A	#N/A	170	8310 MCCOWAN ROAD	NULL	MARKHAM	L3P 3J3	1	21:02.7	1598866	21:03.0	NULL	43.865354	-79.284474	America/Toronto	C	544	CA
102338	2338	I	#N/A	170	Avenues Mall	NULL	MONCTON	E1A 7B3	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/Moncton	C	539	CA
102339	2339	A	#N/A	170	3296 PORTAGE AVE	NULL	WINNIPEG	R3K 0Z1	1	30:31.1	1598866	30:31.0	NULL	49.881591	-97.294675	America/Winnipeg	C	538	CA
102340	2340	A	#N/A	190	150 DUPONT STREET	NULL	TORONTO	M5R 2E6	1	56:49.9	1598866	56:50.0	NULL	43.675939	-79.40321	America/Toronto	C	544	CA
102341	2341	A	#N/A	170	380 WESTON ROAD	NULL	TORONTO	M6N 5H1	1	13:45.1	1598866	13:45.0	NULL	43.68046	-79.475853	America/Toronto	C	544	CA
102342	2342	A	#N/A	190	10110 KINGSWAY AVENUE	NULL	EDMONTON	T5H 3V8	1	51:44.2	1598866	51:44.0	NULL	53.555363	-113.494	America/Edmonton	C	536	CA
102343	2343	A	#N/A	235	"7500, BOUL. DES GALERIES-D'ANJOU, LES HALLES D'ANJOU"	NULL	ANJOU	H1M 3M4	1	13:17.0	1598866	13:17.0	NULL	45.598039	-73.567408	America/Montreal	C	546	CA
102344	2344	A	#N/A	195	"1221, RUE NOBEL, Depanneur On The Run, DÉPANNEUR ON THE RUN"	NULL	BOUCHERVILLE	J4B 8E4	1	23:59.4	1598866	23:59.0	NULL	45.569354	-73.444257	America/Montreal	C	546	CA
102345	2345	A	#N/A	170	"1082 RUE DE PARC, Paquetville, NB, E8R 1J6"	NULL	PAQUETVILLE	E8R 1J6	1	39:33.5	1598866	39:33.0	NULL	47.664061	-65.105565	America/Moncton	C	539	CA
102346	2346	A	#N/A	235	"355 HESPELER ROAD, CAMBRIDGE CENTER MALL"	NULL	CAMBRIDGE	N1R 6B3	1	24:59.8	1598866	25:00.0	NULL	43.394136	-80.319503	America/Toronto	C	544	CA
102348	2348	A	#N/A	195	7111 50TH AVE	NULL	RED DEER	T4N 4E4	1	16:09.2	1598866	16:09.0	NULL	52.296886	-113.81294	America/Edmonton	C	536	CA
102349	2349	A	#N/A	195	37543 HWY 2 NORTH	NULL	RED DEER	T4B 1B1	1	19:27.7	1598866	19:28.0	NULL	52.215702	-113.813137	America/Edmonton	C	536	CA
102350	2350	A	#N/A	175	"10233 ELBOW DRIVE, UNIT 200"	NULL	CALGARY	T2W 1E8	1	29:05.5	1598866	29:06.0	NULL	50.963123	-114.086146	America/Edmonton	C	536	CA
102351	2351	A	#N/A	170	7340 Boul Decarie	NULL	MONTREAL	H4P 2N1	1	20:00.1	1598866	20:00.0	NULL	45.4946	-73.6548	America/Montreal	C	546	CA
102352	2352	A	#N/A	195	780 BANCROFT DRIVE	NULL	MISSISSAUGA	L5V 2Y6	1	40:11.4	1598866	40:11.0	NULL	43.616274	-79.702359	America/Toronto	C	544	CA
102353	2353	A	#N/A	190	4000 FINCH AVENUE EAST	NULL	SCARBOROUGH	M1S 3T6	1	52:55.9	1598866	52:56.0	NULL	43.801738	-79.296126	America/Toronto	C	544	CA
102354	2354	A	#N/A	235	"500 KING STREET W, MANULIFE OFFICE TOWER"	NULL	WATERLOO	N2G 1C4	1	40:12.8	1598866	40:13.0	NULL	43.491161	-80.526786	America/Toronto	C	544	CA
102355	2355	I	#N/A	235	Avenues Mall	NULL	MISSISSAUGA	L4Z 3Z9	1	43:50.9	1	43:50.9	NULL	43.597	-79.631	America/Toronto	C	544	CA
102356	2356	A	#N/A	165	1211 56TH STREET	NULL	DELTA	V4L 2A6	1	21:08.7	1598866	21:09.0	NULL	49.024912	-123.069196	America/Vancouver	C	537	CA
102357	2357	A	#N/A	235	"111 CARLTON STREET, BEST WESTERN PRIMROSE"	NULL	TORONTO	M5B 2G3	1	40:13.5	1598866	40:13.0	NULL	43.662323	-79.376845	America/Toronto	C	544	CA
102358	2358	A	#N/A	190	16438 87TH AVENUE	NULL	EDMONTON	T5R 4H2	1	41:31.3	1598866	41:31.0	NULL	53.519866	-113.607937	America/Edmonton	C	536	CA
102359	2359	A	#N/A	170	5 AMY CROFT DRIVE	NULL	WINDSOR	N9K 1C7	1	23:38.4	1598866	23:39.0	NULL	42.306127	-82.868855	America/Toronto	C	544	CA
102360	2360	A	#N/A	170	"3555 MAJOR MACKENZIE DRIVE, UNIT B"	NULL	VAUGHAN	L4H 2Y8	1	40:14.6	1598866	40:14.0	NULL	43.845328	-79.553007	America/Toronto	C	544	CA
102361	2361	A	#N/A	170	9200 BATHURST ST	NULL	THORNHILL	L4J 8W1	1	14:18.9	1598866	14:19.0	NULL	43.846462	-79.459074	America/Toronto	C	544	CA
102362	2362	A	#N/A	175	2501 58 AVENUE	NULL	VERNON	V1T 9T5	1	49:40.5	1598866	49:41.0	NULL	50.288988	-119.262517	America/Vancouver	C	537	CA
102363	2363	A	#N/A	190	2185 LEANNE BLVD	NULL	MISSISSAUGA	L5K 2L6	1	24:15.9	1598866	24:16.0	NULL	43.526768	-79.652433	America/Toronto	C	544	CA
102364	2364	A	#N/A	195	"22, PLACE DU COMMERCE"	NULL	VERDUN	H3E 1V7	1	38:11.9	1598866	38:12.0	NULL	45.4674	-73.5392	America/Montreal	C	546	CA
102365	2365	A	#N/A	170	825 DELOUME ROAD	NULL	MILL BAY	V0R 2P0	1	44:20.1	1598866	44:20.0	NULL	48.652187	-123.561368	America/Vancouver	C	537	CA
102366	2366	A	#N/A	170	181 LIVINGSTONE STREET EAST	NULL	BARRIE	L4M 6Z4	1	17:39.0	1598866	17:39.0	NULL	44.418209	-79.695033	America/Toronto	C	544	CA
102367	2367	A	#N/A	195	99 SHAWVILLE BLVD SE	NULL	CALGARY	T2Y 3W5	1	37:33.2	1598866	37:33.0	NULL	50.904382	-114.067182	America/Edmonton	C	536	CA
102368	2368	A	#N/A	190	581 PARLIAMENT STREET	NULL	TORONTO	M4X 1P7	1	49:12.1	1598866	49:12.0	NULL	43.667041	-79.368763	America/Toronto	C	544	CA
102369	2369	A	#N/A	235	"339 WINDERMERE RD, UNIVERSITY HOSPITAL"	NULL	LONDON	N6A 5A5	1	40:18.5	1598866	40:18.0	NULL	43.0123	-81.275074	America/Toronto	C	544	CA
102370	2370	A	#N/A	190	2485 BLOOR STREET WEST	NULL	TORONTO	M6S 1P7	1	40:18.8	1598866	40:19.0	NULL	43.648455	-79.485116	America/Toronto	C	544	CA
102371	2371	A	#N/A	175	372 HUNT CLUB ROAD	NULL	OTTAWA	K1V 1C1	1	35:39.0	1598866	35:39.0	NULL	45.337969	-75.683468	America/Toronto	C	544	CA
102372	2372	A	#N/A	195	249 HIGHWAY 20 SOUTH	NULL	STONEY CREEK	L8J 2V7	1	40:20.2	1598866	40:20.0	NULL	43.189734	-79.770132	America/Toronto	C	544	CA
102373	2373	A	#N/A	155	3487 DUNDAS STREET WEST	NULL	TORONTO	M6S 2S5	1	12:59.6	1598866	13:00.0	NULL	43.665374	-79.488243	America/Toronto	C	544	CA
102374	2374	A	#N/A	195	"590 BASELINE ROAD, UNIT 240"	NULL	SHERWOOD PARK	T8H 1Y4	1	27:21.8	1598866	27:22.0	NULL	53.542144	-113.266125	America/Edmonton	C	536	CA
102375	2375	A	#N/A	170	1144 COURTLAND AVE. EAST	NULL	KITCHENER	N2C 2H5	1	53:52.6	1598866	53:52.0	NULL	43.421874	-80.459635	America/Toronto	C	544	CA
102376	2376	A	#N/A	235	596 DAVIS DRIVE	NULL	NEWMARKET	L3Y 2P9	1	37:30.7	1598866	37:31.0	NULL	44.06071	-79.45424	America/Toronto	C	544	CA
102377	2377	A	#N/A	190	1494 INNES ROAD	NULL	GLOUCESTER	K1B 3V5	1	13:42.0	1598866	13:42.0	NULL	45.414896	-75.604686	America/Toronto	C	544	CA
102378	2378	A	#N/A	175	"195, BOUL. SIR-WILFRID-LAURIER"	NULL	ST-BASILE-LE-GRAND	J3N 1R1	1	14:39.0	1598866	14:39.0	NULL	45.5283	-73.2924	America/Montreal	C	546	CA
102379	2379	A	#N/A	170	"6130, BOUL. HENRI BOURASSA EST"	NULL	MONTREAL-NORD	H1G 5X3	1	38:12.8	1598866	38:13.0	NULL	45.607867	-73.615303	America/Montreal	C	546	CA
102380	2380	A	#N/A	170	2301 NAVAHO DRIVE	NULL	NEPEAN	K2G 6Z1	1	24:23.5	1598866	24:24.0	NULL	45.35314	-75.755607	America/Toronto	C	544	CA
102381	2381	A	#N/A	175	28 WELLINGTON STREET EAST	NULL	GUELPH	N1H 3R8	1	02:21.4	1598866	02:21.0	NULL	43.541762	-80.244533	America/Toronto	C	544	CA
102382	2382	A	#N/A	195	"227 BROCK ROAD SOUTH, 1481693 c/o ABERFOYLE ESSO"	NULL	PUSLINCH	N0B 2J0	1	22:22.1	1598866	22:22.0	NULL	43.459659	-80.134064	America/Toronto	C	544	CA
102383	2383	A	#N/A	170	9966 GRENVILLE STREET	NULL	ST PETERS	B0E 3B0	1	39:32.1	1598866	39:32.0	NULL	45.655453	-60.876466	America/Halifax	C	541	CA
102384	2384	A	#N/A	170	OXFORD COUNTY ROAD NO 2	NULL	THAMESFORD	N0M 2M0	1	19:20.4	1598866	19:20.0	NULL	43.058678	-80.995773	America/Toronto	C	544	CA
102385	2385	A	#N/A	190	952 KING STREET WEST	NULL	TORONTO	M6K 1E4	1	23:29.3	1598866	23:29.0	NULL	43.642166	-79.412559	America/Toronto	C	544	CA
102386	2386	A	#N/A	165	"10150 JASPER AVENUE, UNIT 101"	NULL	EDMONTON	T5J 1W5	1	38:30.5	1598866	38:30.0	NULL	53.540896	-113.495138	America/Edmonton	C	536	CA
102387	2387	A	#N/A	235	"200 WELLINGTON ST. W., METRO CENTRE, UNIT 360"	NULL	TORONTO	M5V 3C7	1	06:34.8	1598866	06:35.0	NULL	43.645792	-79.38755	America/Toronto	C	544	CA
102388	2388	A	#N/A	170	"5A HERITAGE GATE S.E., UNIT 1"	NULL	CALGARY	T2H 3A7	1	49:57.0	1598866	49:57.0	NULL	50.987595	-114.04468	America/Edmonton	C	536	CA
102389	2389	A	#N/A	195	"3265, BOUL. ST-MARTIN"	NULL	LAVAL	H7T 1S2	1	38:13.4	1598866	38:13.0	NULL	45.557107	-73.749116	America/Montreal	C	546	CA
102390	2390	A	#N/A	145	5220 FINCH AVE. EAST	NULL	SCARBOROUGH	M1S 4Z6	1	37:32.7	1598866	37:33.0	NULL	43.810523	-79.256224	America/Toronto	C	544	CA
102391	2391	A	#N/A	170	"1220, boul. des Promenades"	NULL	SAINT-HUBERT	J3Y 5K2	1	57:18.5	1598866	57:18.0	NULL	45.5003	-73.3748	America/Montreal	C	546	CA
102392	2392	A	#N/A	170	"7545, BOUL. MAURICE-DUPLESSIS"	NULL	MONTREAL	H1E 7N2	1	38:14.0	1598866	38:14.0	NULL	45.626272	-73.597987	America/Montreal	C	546	CA
102393	2393	A	#N/A	170	"933, BOUL. MALONEY EST"	NULL	GATINEAU	J8P 1H8	1	42:01.4	1598866	42:01.0	NULL	45.491266	-75.593066	America/Montreal	C	546	CA
102394	2394	A	#N/A	170	1361 HARMONY ROAD NORTH	NULL	OSHAWA	L1H 7K4	1	37:33.5	1598866	37:34.0	NULL	43.94045	-78.84863	America/Toronto	C	544	CA
102395	2395	A	#N/A	190	"13735 BATHURST STREET, ON THE RUN CONVENIENCE STORE"	NULL	RICHMOND HILL	L4E 2Z6	1	57:55.4	1598866	57:55.0	NULL	43.957172	-79.484925	America/Toronto	C	544	CA
102396	2396	A	#N/A	235	"1280 MAIN ST W, MCMASTER UNIVERSITY, STUDENT RESIDENCE BLDG."	NULL	HAMILTON	L8S 4K1	1	40:30.5	1598866	40:30.0	NULL	43.262676	-79.922849	America/Toronto	C	544	CA
102397	2397	A	#N/A	170	"295, RUE VALMONT"	NULL	REPENTIGNY	J5Y 3H6	1	46:59.6	1598866	46:59.0	NULL	45.767988	-73.445368	America/Montreal	C	546	CA
102398	2398	A	#N/A	175	3476 GLEN ERIN DRIVE	NULL	MISSISSAUGA	L5L 3R4	1	38:42.0	1598866	38:42.0	NULL	43.536688	-79.686531	America/Toronto	C	544	CA
102399	2399	A	#N/A	170	535 TERMINAL AVE	NULL	OTTAWA	K1G 0Z2	1	46:13.9	1598866	46:14.0	NULL	45.414713	-75.643749	America/Toronto	C	544	CA
102400	2400	A	#N/A	165	8 KING STREET EAST	NULL	STONEY CREEK	L8G 1J8	1	37:24.8	1598866	37:25.0	NULL	43.216914	-79.757603	America/Toronto	C	544	CA
102401	2401	I	#N/A	165	360 BAY STREET	NULL	TORONTO CORE	M5H 2V6	1	43:50.9	1	43:50.9	NULL	43.650742	-79.381142	America/Toronto	C	544	CA
102402	2402	A	#N/A	175	10041 MCLAUGHLIN ROAD	NULL	BRAMPTON	L7A 2X5	1	40:33.9	1598866	40:34.0	NULL	43.697483	-79.798583	America/Toronto	C	544	CA
102403	2403	A	#N/A	175	1450 UNITED BLVD	NULL	COQUITLAM	V3K 6Y2	1	48:45.1	1598866	48:45.0	NULL	49.228348	-122.848295	America/Vancouver	C	537	CA
102404	2404	A	#N/A	170	5204 23RD AVENUE	NULL	EDMONTON	T6L 6X4	1	43:53.9	1598866	43:54.0	NULL	53.454813	-113.422313	America/Edmonton	C	536	CA
102405	2405	A	#N/A	165	607 DUNSMUIR ST.	NULL	VANCOUVER	V6B 1Y7	1	43:07.1	1598866	43:07.0	NULL	49.283081	-123.115685	America/Vancouver	C	537	CA
102406	2406	A	#N/A	170	1200 COMMISIONERS ROAD EAST	NULL	LONDON	N5Z 4R3	1	11:00.0	1598866	11:00.0	NULL	42.962967	-81.194828	America/Toronto	C	544	CA
102407	2407	A	#N/A	235	"1200 ST LAURENT BOULEVARD, ST. LAURENT SHOPPING CENTRE, UNIT #629"	NULL	OTTAWA	K1K 3B8	1	08:56.0	1598866	08:56.0	NULL	45.422462	-75.637687	America/Toronto	C	544	CA
102408	2408	A	#N/A	170	3049 JEFFERSON DRIVE	NULL	BROCKVILLE	K6V 6N7	1	09:32.6	1598866	09:32.0	NULL	44.599857	-75.703965	America/Toronto	C	544	CA
102409	2409	A	#N/A	170	2800 LANCASTER ROAD	NULL	OTTAWA	K1B 4S4	1	10:41.8	1598866	10:42.0	NULL	45.394311	-75.605301	America/Toronto	C	544	CA
102410	2410	A	#N/A	165	197 FREDERICK ST.	NULL	KITCHENER	N2H 2M6	1	18:30.9	1598866	18:31.0	NULL	43.453358	-80.482035	America/Toronto	C	544	CA
102411	2411	A	#N/A	235	"3880 GRANT McCONACHIE WAY, VANCOUVER INT'L AIRPORT FOOD COURT"	NULL	RICHMOND	V7B 1W2	1	25:44.3	1598866	25:44.0	NULL	49.19347	-123.181736	America/Vancouver	C	537	CA
102412	2412	A	#N/A	195	6788 REGIONAL ROAD 25	NULL	MILTON	L9T 2X5	1	52:46.1	1598866	52:46.0	NULL	43.505915	-79.861507	America/Toronto	C	544	CA
102413	2413	A	#N/A	235	300 BOROUGH DR	NULL	SCARBOROUGH	M1P 4P5	1	13:40.0	1598866	13:40.0	NULL	43.775482	-79.253952	America/Toronto	C	544	CA
102414	2414	A	#N/A	170	440 ST. DAVIDS ROAD WEST	NULL	ST CATHARINES	L2T 4E6	1	18:23.6	1598866	18:24.0	NULL	43.11825	-79.241295	America/Toronto	C	544	CA
102415	2415	A	#N/A	170	133 BAY STREET N	NULL	HAMILTON	L8R 2P5	1	34:48.5	1598866	34:48.0	NULL	43.261987	-79.872301	America/Toronto	C	544	CA
102416	2416	A	#N/A	195	10416 KING GEORGE HIGHWAY	NULL	SURREY	V3T 2W8	1	24:04.7	1598866	24:05.0	NULL	49.192004	-122.844899	America/Vancouver	C	537	CA
102417	2417	A	#N/A	195	6510 COUNTRY HILLS NW	NULL	CALGARY	T3G 4R8	1	50:26.7	1598866	50:27.0	NULL	51.141894	-114.182611	America/Edmonton	C	536	CA
102418	2418	A	#N/A	195	5539 HARVESTER ROAD	NULL	BURLINGTON	L7L 7G4	1	40:40.9	1598866	40:41.0	NULL	43.392059	-79.753207	America/Toronto	C	544	CA
102419	2419	A	#N/A	170	32780 SOUTH FRASER WAY	NULL	ABBOTSFORD	V2T 4M5	1	04:47.0	1598866	04:47.0	NULL	49.0505	-122.316078	America/Vancouver	C	537	CA
102420	2420	A	#N/A	205	5702 GRANVILLE STREET	NULL	VANCOUVER	V6M 3C7	1	37:27.2	1598866	37:27.0	NULL	49.23434	-123.139649	America/Vancouver	C	537	CA
102421	2421	A	#N/A	170	"8100, BOUL. PIE IX"	NULL	MONTREAL	H1Z 4P1	1	38:17.5	1598866	38:17.0	NULL	45.571335	-73.602996	America/Montreal	C	546	CA
102422	2422	A	#N/A	235	"201 PEMBINA HALL, UNIVERSITY OF MANITOBA"	NULL	WINNIPEG	R3T 2N2	1	37:27.5	1598866	37:27.0	NULL	49.809268	-97.133933	America/Winnipeg	C	538	CA
102423	2423	A	#N/A	170	2688 NEW LAKESHORE ROAD	NULL	BRIGHT'S GROVE	N0N 1C0	1	17:21.4	1598866	17:21.0	NULL	43.028102	-82.253099	America/Toronto	C	544	CA
102424	2424	I	#N/A	235	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/St_Johns	C	540	CA
102425	2425	A	#N/A	190	1149 MORNINGSIDE AVENUE	NULL	SCARBOROUGH	M1B 5J3	1	37:37.2	1598866	37:37.0	NULL	43.801843	-79.1992	America/Toronto	C	544	CA
102426	2426	A	#N/A	170	1861 SUMAS WAY	NULL	ABBOTSFORD	V2S 4L5	1	40:21.2	1598866	40:21.0	NULL	49.036129	-122.268155	America/Vancouver	C	537	CA
102427	2427	A	#N/A	175	13604 137 AVE	NULL	EDMONTON	T5L 2B3	1	20:06.6	1598866	20:07.0	NULL	53.599832	-113.557169	America/Edmonton	C	536	CA
102428	2428	A	#N/A	235	"15 ALLSTATE PARKWAY, UNIT 110"	NULL	MARKHAM	L3R 5B4	1	10:12.1	1598866	10:12.0	NULL	43.850278	-79.36326	America/Toronto	C	544	CA
102429	2429	A	#N/A	170	7895 Ch De La  Cote-De-Liesse	NULL	ST-LAURENT	H4T 1G2	1	38:18.7	1598866	38:19.0	NULL	45.4778	-73.7029	America/Montreal	C	546	CA
102430	2430	A	#N/A	235	"552, BOUL. WILFRID-HAMEL,, PLACE FLEUR DE LYS, LOCAL #E15"	NULL	QUEBEC	G1M 3E5	1	22:55.5	1598866	22:55.0	NULL	46.82244	-71.251895	America/Montreal	C	546	CA
102431	2431	A	#N/A	170	"3140, RUE JEAN-YVES"	NULL	KIRKLAND	H9J 2R6	1	46:48.0	1598866	46:48.0	NULL	45.440533	-73.886641	America/Montreal	C	546	CA
102432	2432	A	#N/A	195	1000 ALGONQUIN AVE	NULL	NORTH BAY	P1B 4X7	1	37:37.9	1598866	37:38.0	NULL	46.325442	-79.465415	America/Toronto	C	544	CA
102433	2433	I	#N/A	235	325 FRONT STREET	NULL	TORONTO CORE	M5V 2Y1	1	43:50.9	1	43:50.9	NULL	43.643436	-79.389977	America/Toronto	C	544	CA
102434	2434	A	#N/A	195	1 RIDEAUCREST DR	NULL	NEPEAN	K2G 6A4	1	57:02.2	1598866	57:02.0	NULL	45.284772	-75.722671	America/Toronto	C	544	CA
102435	2435	A	#N/A	165	2575 DANFORTH AVE.	NULL	TORONTO	M4C 1L5	1	19:04.4	1598866	19:04.0	NULL	43.688259	-79.300361	America/Toronto	C	544	CA
102436	2436	A	#N/A	235	"3045 BASELINE RD, QUEENSWAY CARLETON HOSPITAL"	NULL	NEPEAN	K2H 8P4	1	37:38.9	1598866	37:39.0	NULL	45.334875	-75.807729	America/Toronto	C	544	CA
102437	2437	A	#N/A	190	24796 DEWDNEY TRUNK ROAD	NULL	MAPLE RIDGE	V4R 1X3	1	59:53.5	1598866	59:53.0	NULL	49.219998	-122.53514	America/Vancouver	C	537	CA
102438	2438	A	#N/A	175	39 AVENTURA COURT	NULL	MISSISSAUGA	L5T 3A1	1	40:49.5	1598866	40:49.0	NULL	43.646716	-79.704515	America/Toronto	C	544	CA
102439	2439	A	#N/A	195	"8390, BOUL. NEWMAN"	NULL	LASALLE	H8N 1X9	1	38:20.1	1598866	38:20.0	NULL	45.4324	-73.629	America/Montreal	C	546	CA
102440	2440	A	#N/A	235	"3880 GRANT McCONACHIE WAY-PRE SECURITY US, VANCOUVER INT'L AIRPORT"	NULL	RICHMOND	V7B 1Y7	1	37:28.4	1598866	37:28.0	NULL	49.195929	-123.17767	America/Vancouver	C	537	CA
102441	2441	A	#N/A	175	3203 22ND STREET W	NULL	SASKATOON	S7M 0W1	1	01:05.3	1598866	01:05.0	NULL	52.128963	-106.722374	America/Regina	C	547	CA
102442	2442	A	#N/A	205	5059 CANADA WAY	NULL	BURNABY	V5E 3N1	1	37:29.1	1598866	37:29.0	NULL	49.23954	-122.96349	America/Vancouver	C	537	CA
102443	2443	A	#N/A	170	3300 MASSEY DRIVE	NULL	PRINCE GEORGE	V2M 1V8	1	44:34.1	1598866	44:34.0	NULL	53.899966	-122.782738	America/Vancouver	C	537	CA
